id,observed_on,user_id,place_guess,latitude,longitude,positional_accuracy,scientific_name_sub,common_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_subspecies_name,scientific_name
259376744,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Sterna hirundinacea,Gaviotín sudamericano,4454,Charadriiformes,Laridae,Sterna,,Sterna hirundinacea
259376745,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Vanellus chilensis fretensis,,514144,Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis fretensis,Vanellus chilensis
259376749,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
259376755,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
259376756,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
259376761,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
259376764,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Nycticorax nycticorax obscurus,Garza Bruja (obscurus),514019,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax obscurus,Nycticorax nycticorax
259376765,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
259376773,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
259376781,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
259376782,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Calidris bairdii,Playerito unicolor,3851,Charadriiformes,Scolopacidae,Calidris,,Calidris bairdii
259376783,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Calidris bairdii,Playerito unicolor,3851,Charadriiformes,Scolopacidae,Calidris,,Calidris bairdii
259376784,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Calidris bairdii,Playerito unicolor,3851,Charadriiformes,Scolopacidae,Calidris,,Calidris bairdii
259376786,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
259376787,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Leistes loyca,Loica,793313,Passeriformes,Icteridae,Leistes,,Leistes loyca
259376788,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Asthenes anthoides,Espartillero austral,11310,Passeriformes,Furnariidae,Asthenes,,Asthenes anthoides
259376789,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Zonotrichia capensis australis,,732449,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis australis,Zonotrichia capensis
259376791,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Asthenes anthoides,Espartillero austral,11310,Passeriformes,Furnariidae,Asthenes,,Asthenes anthoides
259376792,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Zonotrichia capensis australis,,732449,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis australis,Zonotrichia capensis
259376793,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Asthenes anthoides,Espartillero austral,11310,Passeriformes,Furnariidae,Asthenes,,Asthenes anthoides
259376794,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Zonotrichia capensis australis,,732449,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis australis,Zonotrichia capensis
259376795,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Haematopus ater,Ostrero negro,4852,Charadriiformes,Haematopodidae,Haematopus,,Haematopus ater
259376796,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
259376799,2025-01-20,4444997,"Puerto Almanza, Tierra del Fuego, Argentina",-54.8707481,-67.5657378,173.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
259376805,2025-01-20,4444997,"Ushuaia, Tierra del Fuego, Argentina",-54.8310185423,-68.3167895425,4.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
259376806,2025-01-20,4444997,"Ushuaia, Tierra del Fuego, Argentina",-54.8310185423,-68.3167895425,4.0,Vanellus chilensis fretensis,,514144,Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis fretensis,Vanellus chilensis
259376807,2025-01-20,4444997,"Ushuaia, Tierra del Fuego, Argentina",-54.8310185423,-68.3167895425,4.0,Daptrius chimango temucoensis,,1432783,Falconiformes,Falconidae,Daptrius,Daptrius chimango temucoensis,Daptrius chimango
259376809,2025-01-20,4444997,"Ushuaia, Tierra del Fuego, Argentina",-54.8310185423,-68.3167895425,4.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
259433654,2016-04-01,2838710,Laguna Esmeralda,-54.6905349719,-68.129761219,263.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
259436230,2016-04-01,2838710,"Ushuaia, Tierra del Fuego, Argentina",-54.6905349719,-68.129761219,263.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
259446183,2016-04-10,2838710,"Ushuaia, Tierra del Fuego, Argentina",-54.8520713062,-68.5760214552,1257.0,Cygnus melancoryphus,Cisne cuello negro,72789,Anseriformes,Anatidae,Cygnus,,Cygnus melancoryphus
259478679,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
259478680,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
259478682,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
259478684,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
259478685,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
259478686,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
259478691,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Calidris bairdii,Playerito unicolor,3851,Charadriiformes,Scolopacidae,Calidris,,Calidris bairdii
259478696,2024-10-18,5704973,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8376439088,-68.3504900438,448.0,Theristicus melanopis,Bandurria austral,980018,Pelecaniformes,Threskiornithidae,Theristicus,,Theristicus melanopis
259481494,2025-01-24,8188005,"V9410, Tierra del Fuego, Argentina",-54.8117602809,-68.3087778836,1819.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
259503191,2024-11-10,8900552,"5MMH+QX, V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8171243381,-68.3190252632,28.0,Gallinago magellanica,Becasina Patagónica,1286949,Charadriiformes,Scolopacidae,Gallinago,,Gallinago magellanica
259503232,2024-11-04,8900552,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7927936484,-68.3867765218,542.0,Melanodera xanthogramma,Yal andino,10122,Passeriformes,Thraupidae,Melanodera,,Melanodera xanthogramma
259631512,2025-01-25,1657164,"Isla Grande de Tierra del Fuego, Tierra del Fuego, AR",-54.52625,-67.2940833333,2.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
259681998,2025-01-17,2521526,"Ushuaia, Tierra del Fuego, Argentina",-54.8389354352,-68.4783840606,237.0,Glaucidium nana,Caburé grande,144595,Strigiformes,Strigidae,Glaucidium,,Glaucidium nana
259701264,2025-01-26,5314277,"Isla Grande de Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.77295,-68.2682883333,48.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
259782000,2025-01-27,7618841,"Tierra del Fuego, Ushuaia, Ildlandet, Atlanterøyene og Antarktis, AR",-54.8201133333,-68.3257216667,5.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
259782142,2025-01-27,7618841,"Aeropuerto Internacional Malvinas Argentinas, Ushuaia, Ildlandet, Atlanterøyene og Antarktis, AR",-54.8395533333,-68.3119133333,38.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
259784776,2025-01-15,2521526,"Ushuaia, Tierra del Fuego, Argentina",-54.7937500642,-68.3840175808,144.0,Muscisaxicola maclovianus,Dormilona cara negra,16156,Passeriformes,Tyrannidae,Muscisaxicola,,Muscisaxicola maclovianus
259785144,2025-01-27,7618841,"Tierra del Fuego, Ildlandet, Atlanterøyene og Antarktis, AR",-54.80925,-68.3087783333,9.0,Nycticorax nycticorax obscurus,Garza Bruja (obscurus),514019,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax obscurus,Nycticorax nycticorax
259785599,2025-01-27,7618841,"Tierra del Fuego, Ushuaia, Ildlandet, Atlanterøyene og Antarktis, AR",-54.8090083333,-68.3080133333,4.0,Nycticorax nycticorax obscurus,Garza Bruja (obscurus),514019,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax obscurus,Nycticorax nycticorax
259797861,2023-11-02,4444997,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8244636252,-68.3307247236,41.0,Mimus triurus,Calandria real,14885,Passeriformes,Mimidae,Mimus,,Mimus triurus
259806817,2025-01-27,816774,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8077633,-68.3077006,151.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
259821703,2025-01-27,7618841,"Aeropuerto Internacional Malvinas Argentinas, Ushuaia, Ildlandet, Atlanterøyene og Antarktis, AR",-54.8395716667,-68.3117966667,14.0,Passer domesticus,Gorrión Doméstico,13858,Passeriformes,Passeridae,Passer,,Passer domesticus
259870531,2025-01-27,6307087,"Ushuaia, AR-TF, AR",-54.8779796419,-67.8960540227,2000.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
259870533,2025-01-27,6307087,"Magallanes and Chilean Antarctica, Chile",-54.9004251068,-67.5959899358,977.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
259878138,2025-01-26,5103270,"Tierra del Fuego, Tierra del Fuego, AR",-54.8573736435,-68.52274236,662.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
259979064,2025-01-06,3588425,"V9410, Tierra del Fuego Province, Argentina",-54.8111775621,-68.3141640946,377.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
259979108,2025-01-06,3588425,Ushuaia,-54.8118990038,-68.3173073083,617.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
259979144,2025-01-06,3588425,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8122237836,-68.317030035,257.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
259979238,2025-01-06,3588425,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8117956379,-68.3180147409,479.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
259979392,2025-01-06,3588425,Ushuaia,-54.8147684136,-68.3182735741,335.0,Anthus correndera,Cachirla goteada,13725,Passeriformes,Motacillidae,Anthus,,Anthus correndera
259979427,2025-01-06,3588425,Ushuaia,-54.8169413942,-68.3170638978,250.0,Spatula platalea,Pato cuchara,558435,Anseriformes,Anatidae,Spatula,,Spatula platalea
259979460,2025-01-06,3588425,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8160921529,-68.3166266978,245.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
259979528,2025-01-06,3588425,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8179152179,-68.3191701025,275.0,Gallinago magellanica,Becasina Patagónica,1286949,Charadriiformes,Scolopacidae,Gallinago,,Gallinago magellanica
259979573,2025-01-06,3588425,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8181027936,-68.3197672293,422.0,Tachycineta leucopyga,Golondrina patagónica,558526,Passeriformes,Hirundinidae,Tachycineta,,Tachycineta leucopyga
259979636,2025-01-06,3588425,"5MMH+QX, V9410 Ushuaia, Tierra del Fuego Province, Argentina",-54.8156746736,-68.3185609058,189.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
259979675,2025-01-06,3588425,Ushuaia,-54.8106116444,-68.3130670711,261.0,Sterna hirundinacea,Gaviotín sudamericano,4454,Charadriiformes,Laridae,Sterna,,Sterna hirundinacea
259979752,2025-01-06,3588425,Ushuaia,-54.81038713,-68.3112475276,1115.0,Nycticorax nycticorax obscurus,Garza Bruja (obscurus),514019,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax obscurus,Nycticorax nycticorax
260020906,2025-01-29,8635903,"V9410, Tierra del Fuego, Argentina",-54.8082800729,-68.3031667024,31.0,Nycticorax nycticorax obscurus,Garza Bruja (obscurus),514019,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax obscurus,Nycticorax nycticorax
260114648,2025-01-28,5555456,"Ushuaia, AR-TF, AR",-54.7355104838,-67.9028014094,786.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
260166431,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8136131075,-68.3222497519,244.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
260166436,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8096613127,-68.3107741988,8.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
260166448,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8092741535,-68.308729584,4.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
260166450,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8092565446,-68.3086796083,4.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
260166456,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8093476032,-68.3093007669,8.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
260166457,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8101014151,-68.31265742,15.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
260166463,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.810635364,-68.3140886844,15.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
260166565,2016-03-24,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8161251797,-68.3156808418,61.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
260167001,2016-03-25,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8479629421,-68.480972155,31.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
260167002,2016-03-25,1205836,"Ushuaia, Tierra del Fuego, Argentina",-54.8464044815,-68.4791061831,15.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
260167201,2025-01-31,6499578,Argentina,-54.8469157411,-68.4815564007,1253.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
260168243,2016-03-26,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8137593698,-68.3188360392,31.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
260168248,2016-03-26,1205836,"Tolhuin, Tierra del Fuego, Argentina",-54.8056060039,-68.2903959646,15.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
260168249,2016-03-26,1205836,"Ushuaia, AR-TF, AR",-54.8049443296,-68.2911364166,8.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
260168251,2016-03-26,1205836,"Ushuaia, AR-TF, AR",-54.8053543254,-68.2900886046,8.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
260168253,2016-03-26,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8056560652,-68.2959981258,8.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
260168603,2025-01-31,6499578,Ensenada Zaratiegui,-54.8467060996,-68.4811557457,181.0,Cathartes aura jota,Jote cabeza colorada,473689,Cathartiformes,Cathartidae,Cathartes,Cathartes aura jota,Cathartes aura
260169349,2016-03-27,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8376819574,-68.3517594645,31.0,Zonibyx modestus,Chorlito pecho canela,1505867,Charadriiformes,Charadriidae,Zonibyx,,Zonibyx modestus
260169352,2016-03-27,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8376949042,-68.3520799246,4.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
260169561,2025-01-31,6499578,"Sendero Paseo de la Isla, RN3 3075, Tierra del Fuego, Argentina",-54.8420056734,-68.572111465,1591.0,Cygnus melancoryphus,Cisne cuello negro,72789,Anseriformes,Anatidae,Cygnus,,Cygnus melancoryphus
260170242,2016-03-28,1205836,"Ushuaia, AR-TF, AR",-54.8328204978,-68.3204184042,31.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
260170247,2016-03-28,1205836,"Ushuaia, Tierra del Fuego, Argentina",-54.8346357969,-68.3133986297,122.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
260170249,2016-03-28,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8267133671,-68.3296501469,8.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
260170251,2016-03-28,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8188223159,-68.3213554951,15.0,Gallinago magellanica,Becasina Patagónica,1286949,Charadriiformes,Scolopacidae,Gallinago,,Gallinago magellanica
260170254,2016-03-28,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8163346215,-68.3188832937,15.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
260170259,2016-03-28,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8163346215,-68.3188832937,15.0,Spatula platalea,Pato cuchara,558435,Anseriformes,Anatidae,Spatula,,Spatula platalea
260170260,2016-03-28,1205836,"V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8163346215,-68.3188832937,15.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
260171675,2016-03-29,1205836,"Ushuaia, AR-TF, AR",-54.8218603523,-68.2766116054,122.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
